"","id","player.name","xA","play_pattern.name","pass.length","pass.angle","pass.height.name","pass.body_part.name","start.X","start.Y","end.X","end.Y","startDist","endDist","pass.outcome"
"288181","fa642c20-9434-4574-a254-562989337de0","Martha Thomas",0.22617944,"From Throw In",18.904232,-1.5496354,"Low Pass","Left Foot",111.7,60.8,112.1,41.9,22.3948654829628,8.12526922630876,"No goal"
"288291","4c420317-7d14-4ddf-9be8-8ac0dcf4897f","Siri Worm",0.035396904,"From Corner",49.032436,-1.6873094,"High Pass","Left Foot",120,80,114.3,31.3,40,10.4009614940158,"No goal"
"288500","22a9606b-ca8b-46da-892c-e368f5009209","Jacinta Galabadaarachchi",0.026432084,"From Throw In",13.1472435,1.309214,"Ground Pass","Right Foot",70.8,10.2,74.2,22.9,57.5211265536411,48.8881376204903,"No goal"
"288621","3a5d6a09-a1cb-4a9d-aa9c-6281fc7e5b4f","Cecilie Redisch Kvamme",0.47603253,"From Throw In",27.902866,-1.5851322,"Low Pass","Left Foot",115.8,68.8,115.4,40.9,29.1046388055238,4.68721665810318,"No goal"
"288694","8bb02b11-9119-46de-9e54-06f2f6f96b7a","Katharina Baunach",0.03386718,"From Corner",28.371994,-1.2702243,"High Pass","Left Foot",105.3,65.4,113.7,38.3,29.3470611816584,6.52533524043018,"No goal"
"288801","150fc081-4085-48f3-9dc5-1b59ee6dab49","Martha Thomas",0.017672818,"From Throw In",21.038061,2.0769715,"Low Pass","Right Foot",101.9,21.9,91.7,40.3,25.597265478953,28.3015900613375,"No goal"
"288899","725ac68b-0fb6-4f51-8fb2-ab22b6f018ae","Kenza Dali",0.05349324,"From Throw In",33.792454,-1.7583257,"High Pass","Right Foot",118,79.7,111.7,46.5,39.7503459104446,10.5422957651548,"No goal"
"289961","490b667a-9043-43be-b0ca-294489816844","Jordan Nobbs",0.023252573,"From Throw In",25.850338,-1.0967685,"Ground Pass","Right Foot",83.9,45.4,95.7,22.4,36.5016437986017,30.004166377355,"No goal"
"290056","aa4be706-099e-4a2b-9bf9-546b8a01cea2","Danielle van de Donk",0.418839,"From Counter",20.86001,-0.64254236,"Ground Pass","Right Foot",89.3,43.1,106,30.6,30.8561177078388,16.8629771985851,"Goal"
"290075","45184f5b-9a3b-4e49-b2e3-dde97f5de808","Brooke Chaplen",0.014040003,"Regular Play",11.525623,2.2455373,"Ground Pass","Right Foot",92.1,54.8,84.9,63.8,31.5824318253044,42.4081360118551,"No goal"
"290303","4bc4ac9a-19ac-4d89-b34e-07662e6c8d17","Danielle van de Donk",0.033940878,"From Throw In",22.839659,2.3592904,"Ground Pass","Right Foot",105.4,6.4,89.2,22.5,36.6349559846876,35.424426600864,"No goal"
"290322","6045f41b-761b-4782-88c9-1673367e8bd3","Jordan Nobbs",0.17721602,"From Corner",7.798718,0.8579976,"High Pass","Right Foot",105.4,44,110.5,49.9,15.138031576133,13.7207871494313,"Goal"
"290403","e05d47a0-e12f-4635-9e86-edcc92e0b327","Fara Williams",0.012680587,"Regular Play",9.558765,-2.408,"Ground Pass","Left Foot",97.5,27.1,90.4,20.7,25.9356896958612,35.3362420186414,"No goal"
"290715","28865c6e-7c63-4eee-abfc-11c070b5f149","Jordan Nobbs",0.097068414,"Regular Play",36.46601,-0.21837151,"High Pass","Right Foot",72.6,63.2,108.2,55.3,52.7730992078351,19.3217494031985,"No goal"
"290820","db435de9-491a-418d-a312-a2e0a16aa7eb","Fara Williams",0.051513366,"Regular Play",43.495403,-1.2744948,"High Pass","Right Foot",98.4,72.3,111.1,30.7,38.8567883387189,12.8724512040248,"No goal"
"290853","d5e0bdba-5d75-4f49-9a59-395016b0ba4b","Brooke Chaplen",0.015102481,"From Throw In",13.003461,-2.7882226,"Low Pass","Right Foot",98.5,49.6,86.3,45.1,23.5459125964572,34.0837204541993,"No goal"
"291017","29fdfe18-8d22-4474-bfa7-1571dc471cbb","Kristine Leine",0.039048757,"From Throw In",30.645391,-1.2965307,"High Pass","Right Foot",101.7,76.9,110,47.4,41.1885906532379,12.4402572320672,"No goal"
"291180","a81595cd-c669-4546-853c-ea1fbdc20d20","Angharad James",0.045452956,"Regular Play",22.411604,-1.8049529,"Ground Pass","Right Foot",109.6,72,104.4,50.2,33.6475853517009,18.6386694804109,"No goal"
"291334","7d5846e6-ca2a-48cf-afb8-4bb94701378d","Remi Allen",0.045641303,"Regular Play",12.587692,-0.8923333,"Ground Pass","Right Foot",83.9,44.2,91.8,34.4,36.3435001066215,28.7506521665162,"No goal"
"291389","ccb85f77-4640-4c84-8412-35bb722d8a2d","Vivianne Miedema",0.07134933,"From Free Kick",34.618202,1.0541582,"High Pass","Right Foot",92.7,12.6,109.8,42.7,38.6788055658393,10.5513032370414,"No goal"
"291596","55f7b891-7a2d-477e-b5a8-864efab0cf0a","Jade Moore",0.04333572,"Regular Play",42.633907,-0.6036162,"High Pass","Right Foot",51.8,59.2,86.9,35,70.8511114944572,33.4755134389302,"No goal"
"291681","bca1379e-3b4a-4829-a73f-f0c775e2b6b8","Jordan Nobbs",0.108496875,"Regular Play",11.649893,-1.3633001,"Ground Pass","Right Foot",104.4,41.5,106.8,30.1,15.6719494639308,16.5,"No goal"
"291845","44575c50-9b32-4f26-940e-a4f6d4e73cd3","Vivianne Miedema",0.07306129,"From Free Kick",5.8523498,2.5630684,"Ground Pass","Left Foot",90.1,43.2,85.2,46.4,30.0707499075098,35.3836120259083,"No goal"
"292115","9ff55aef-7451-4fe0-8e90-6c99f41d1e03","Danielle van de Donk",0.3873275,"Regular Play",55.907246,0.744914,"Ground Pass","Right Foot",61.4,11.7,102.5,49.6,65.075725120816,19.9602104197326,"Goal"
"292200","5a54c6d5-3fc0-4cf3-8f69-b9b6e9da64c4","Vivianne Miedema",0.36111146,"From Throw In",26.073166,-0.11531623,"Ground Pass","Right Foot",84.5,58.1,110.4,55.1,39.8479610519786,17.8932948335403,"No goal"
"292509","5d8d00c7-13e4-49f5-b50e-38b84affd77e","Abigail Harrison",0.027945926,"Regular Play",24.186773,1.6951513,"Low Pass","Head",100,31,97,55,21.9317121994613,27.459060435492,"No goal"
"292603","22240842-e8c4-4f8f-86e4-9d9a0f0dd5d3","Kim Little",0.1332189,"From Corner",13,-1.1760052,"High Pass","Right Foot",105,50,110,38,18.0277563773199,10.1980390271856,"No goal"
"292692","9078cea2-dcbb-4479-9614-03773828b241","Danielle van de Donk",0.029779967,"From Throw In",10.440307,-0.2914568,"Ground Pass","Left Foot",96,23,106,20,29.4108823397055,24.4131112314674,"No goal"
"292717","7748947b-d84f-4276-a0e5-c3a0bb4cc118","Danielle van de Donk",0.17769115,"From Throw In",2.828427,-2.3561945,"Ground Pass","Left Foot",100,40,98,38,20,22.0907220343745,"Goal"
"293127","0ab7e457-caee-412f-900f-a3719e11ec48","Bethany Mead",0.060087573,"From Free Kick",27.294687,-1.7178746,"High Pass","Right Foot",113,69,109,42,29.8328677803526,11.1803398874989,"No goal"
"293170","6ba1de0e-77e5-46c6-8616-bd0f3c753bf9","Frankie Brown",0.086053155,"From Counter",21.540659,-0.38050637,"Ground Pass","Left Foot",85,65,105,57,43.0116263352131,22.6715680975093,"No goal"
"293338","e2b11c4e-c3ae-4dc0-8d25-c55211cd4ed7","Bethany Mead",0.024983218,"Regular Play",14.866069,-2.7985687,"Ground Pass","Left Foot",92,55,78,50,31.7647603485372,43.1740662898458,"No goal"
"294236","639918fa-b001-469b-9702-45ffa1c40b9a","Rosella Ayane",0.1956277,"From Counter",6,0,"Ground Pass","Right Foot",101,48,107,48,20.6155281280883,15.2643375224737,"No goal"
"294276","fe6cea81-285b-4a41-984b-dda174bc5422","Loren Dykes",0.23023574,"Regular Play",34.655445,-0.8058035,"High Pass","Right Foot",86,68,110,43,44.0454310910905,10.4403065089106,"No goal"
"294561","daea4e91-056b-4582-8cee-83ff4ccfca0e","Dominique Johanna Anna Bloodworth",0.18772107,"From Free Kick",17.088007,-0.35877067,"Ground Pass","Right Foot",85,35,101,29,35.3553390593274,21.9544984001001,"Goal"
"294790","da6ebe61-0e89-4931-9ad5-0dfb7ebf3b0f","Lisa Evans",0.015910588,"Regular Play",5,2.2142975,"High Pass","Right Foot",95,59,92,63,31.4006369362152,36.2353418639869,"No goal"
"294845","04245cb2-1f55-49cd-8f86-ae824c3fb0d8","Danielle van de Donk",0.18842006,"From Corner",8.602325,2.5213432,"Ground Pass","Right Foot",116,23,109,28,17.464249196573,16.2788205960997,"No goal"
"295097","75deb4b6-06fe-4117-b4dd-e69fbc338221","Bethany Mead",0.12657437,"Regular Play",11.18034,-1.1071488,"Ground Pass","Right Foot",103,41,108,31,17.0293863659264,15,"No goal"
"295154","fbd1ed6c-1a0f-48e9-9371-c0d35535a757","Dominique Johanna Anna Bloodworth",0.4202376,"From Corner",25.298222,-0.32175055,"High Pass","Right Foot",87,44,111,36,33.2415402771893,9.8488578017961,"Goal"
"295231","7b87f9e9-2754-42cd-9912-dec751811d0b","Bethany Mead",0.25889257,"From Counter",20.880613,-1.2793396,"High Pass","Right Foot",110,65,116,45,26.9258240356725,6.40312423743285,"Goal"
"295272","7ec0b290-1260-4a84-9038-a96cdce8e3ec","Rosella Ayane",0.0854023,"Regular Play",8.5440035,-1.2120256,"Ground Pass","Right Foot",103,56,106,48,23.3452350598575,16.1245154965971,"No goal"
"295372","652a1e94-d4a6-40ed-ae63-e2805a92b2f9","Julie Biesmans",0.042135056,"From Counter",44.38468,0.39305803,"Ground Pass","Right Foot",60,40,101,57,60,25.4950975679639,"No goal"
"295571","8648eba6-9083-4d79-a254-669331174458","Bethany Mead",0.036670797,"From Corner",44.38468,-1.8212395,"High Pass","Right Foot",120,80,109,37,40,11.4017542509914,"No goal"
"295639","5a2a9ac6-2e2f-44cf-acbe-794b85802cb4","Abigail Harrison",0.12098194,"From Throw In",38.052597,-1.5182133,"High Pass","Right Foot",112,70,114,32,31.04834939252,10,"No goal"
"295670","ffbafef0-a213-4e44-a0f2-40d1f8ed6dd3","Bethany Mead",0.022195837,"From Goal Kick",34.4093,0.6202495,"Ground Pass","Right Foot",56,57,84,77,66.2193325245732,51.6236379965612,"No goal"
"295962","e80b2b9f-c3f1-4df1-86fa-c72525ea8fa7","Taylor Hinds",0.05990909,"From Throw In",10.049875,-1.670465,"Ground Pass","Right Foot",106,64,105,54,27.7848879788996,20.5182845286832,"Goal"
"296139","f3785537-3add-4610-8aa6-19a01dcdddf7","Emma Brownlie",0.019653846,"From Free Kick",9.848858,-2.7233684,"Ground Pass","Right Foot",98,43,89,39,22.2036033111745,31.0161248385416,"No goal"
"296529","3548ff83-a7a5-4d8b-916c-bf6c3c268437","Aoife Mannion",0.013619701,"From Free Kick",57.306194,-1.060308,"High Pass","Right Foot",56,57,84,7,66.2193325245732,48.8364617882991,"No goal"
"296660","4b6aa9c8-5622-42e0-8969-3eda337f8e19","Danielle Turner",0.56615156,"Regular Play",19.416489,1.3633001,"Ground Pass","Left Foot",107,19,111,38,24.6981780704569,9.21954445729289,"No goal"
"296678","cb55b580-93cc-464a-9644-c41923e590b3","Hayley Ladd",0.033239815,"From Corner",44.407207,1.706324,"High Pass","Right Foot",120,1,114,45,39,7.81024967590665,"No goal"
"296738","1d85d755-dcb2-4512-917f-1b5536c6cd29","Emma Brownlie",0.01789618,"From Free Kick",40.5216,-0.27490985,"High Pass","Right Foot",66,61,105,50,57.9396237474839,18.0277563773199,"No goal"
"297351","0259eb53-52c4-4634-ab56-384332cbb627","Hayley Ladd",0.017127948,"From Corner",28.635643,1.7818897,"High Pass","Left Foot",101,10,95,38,35.5105618091294,25.0798724079689,"No goal"
"297717","2d6c3a16-4254-4b13-8250-1856e05f7fc2","Inessa Kaagman",0.047335394,"From Throw In",17,-1.080839,"Low Pass","Left Foot",101,65,109,50,31.4006369362152,14.8660687473185,"No goal"
"297814","1a75b06c-8c40-4813-ad99-12003a7c5038","Hayley Ladd",0.45762706,"From Corner",36.345562,1.7088023,"High Pass","Right Foot",120,1,115,37,39,5.8309518948453,"Goal"
"297981","dfd6e447-2bc4-47b1-86db-ffdc2eea770e","Hayley Ladd",0.12968561,"From Free Kick",46.09772,0.86217004,"High Pass","Right Foot",82,9,112,44,49.0407993409569,8.94427190999916,"No goal"
"298094","26fbd2c7-98a8-458f-aa84-628c1b000ac3","Claudia Walker",0.15596947,"Regular Play",22.561028,-1.3473197,"High Pass","Right Foot",107,68,112,46,30.8706980808663,10,"No goal"
"298280","afdeb524-fcdf-4344-95ac-e33b7ef948e2","Abbey-Leigh Stringer",0.018575111,"From Throw In",21.377558,-1.7590178,"Ground Pass","Right Foot",79,49,75,28,41.9761837236307,46.5725240887801,"No goal"
"298345","4b056006-0415-4b2b-9f53-236771c3e255","Siri Worm",0.15688582,"Regular Play",55.713554,0.36717382,"High Pass","Left Foot",49,56,101,76,72.780491891715,40.7062648740952,"No goal"
"298378","e00b08ef-d5f5-4ee7-8168-352883332ccc","Aoife Mannion",0.0714038,"From Free Kick",49.09175,0.061148163,"High Pass","Left Foot",39,37,88,40,81.0555365166378,32,"No goal"
"298401","26664fce-d1f5-4143-9d8d-67297835b0e2","Simone Magill",0.29926303,"From Counter",33.01515,0.03029376,"Low Pass","Right Foot",57,39,90,40,63.0079360080935,30,"No goal"
"298427","71f205ce-300c-4057-bb76-9aea60e2fe15","Danielle Turner",0.095644064,"From Free Kick",44.94441,-0.5633163,"High Pass","Left Foot",75,60,113,36,49.2442890089805,8.06225774829855,"No goal"
"298703","a726d31f-330f-44ab-8be6-501f5b779f5e","Bethany England",0.2751783,"Regular Play",11.18034,0.4636476,"Ground Pass","Left Foot",95,49,105,54,26.5706605111728,20.5182845286832,"No goal"
"298989","dd3f870c-824b-42bc-a200-51162dfdb68e","Erin Cuthbert",0.1039332,"From Free Kick",37.735924,-0.5585993,"High Pass","Right Foot",82,54,114,34,40.4969134626332,8.48528137423857,"No goal"
"299060","96a38452-c255-4c74-9872-1fe60b30ed63","So-yun Ji",0.028780442,"Regular Play",11.18034,-2.0344439,"Ground Pass","Right Foot",98,60,93,50,29.732137494637,28.7923600977759,"No goal"
"299323","1b8d5f5b-9421-4a81-b5ce-410fd37a05cf","Emma Follis",0.015117119,"From Goal Kick",13.892444,2.0988708,"Ground Pass","Right Foot",86,15,79,27,42.2018956920184,43.0116263352131,"No goal"
"299338","5d574162-cc33-4deb-a86a-57f07b445955","Jonna Andersson",0.031971604,"From Goal Kick",14.56022,1.2924967,"Ground Pass","Left Foot",83,10,87,24,47.6340214552582,36.6742416417845,"No goal"
"299426","c7327314-c46f-4d70-a94b-1f69639f02e9","Hayley Ladd",0.030726472,"From Free Kick",65.29931,1.0934509,"High Pass","Right Foot",68,6,98,64,62.1288982680363,32.5576411921994,"No goal"
"299483","a567182d-29c5-46ef-8ca2-3ed33d3cc8c6","So-yun Ji",0.33699712,"Regular Play",24.083189,0.7266424,"Ground Pass","Right Foot",90,26,108,42,33.1058907144937,12.1655250605964,"No goal"
"299742","2837b624-1bf0-4ed4-aabf-413028d04bba","Francesca Kirby",0.04387874,"Regular Play",9.899495,2.3561945,"Ground Pass","Right Foot",99,30,92,37,23.259406699226,28.1602556806574,"No goal"
"299756","c660e3e0-55ad-4049-8461-a08460a9b37d","Jonna Andersson",0.15815622,"From Corner",30.479502,0.8550527,"High Pass","Left Foot",93,18,113,41,34.828149534536,7.07106781186548,"No goal"
"300399","444af43a-3d94-4bce-a8ec-15c0fb9b275a","Drew Spence",0.032651063,"Regular Play",12.806249,2.4668517,"Ground Pass","Left Foot",101,24,91,32,24.8394846967484,30.0832179129826,"No goal"
"300705","5e013c1a-5fe0-4b91-a39f-86e8e781af77","Erin Cuthbert",0.06127329,"From Corner",34.20526,1.8370484,"Low Pass","Right Foot",120,1,111,34,39,10.816653826392,"No goal"
"300893","e588f6a5-3821-4ff7-aed1-a9a8298e4217","Francesca Kirby",0.10900448,"From Throw In",9.848858,-1.9890207,"Ground Pass","Right Foot",109,54,105,45,17.8044938147649,15.8113883008419,"No goal"
"300956","7e7e7843-d381-4eaa-894f-25e03da94b58","So-yun Ji",0.15305744,"Regular Play",12.0415945,-1.487655,"Ground Pass","Right Foot",95,53,96,41,28.1780056072107,24.0208242989286,"No goal"
"301294","12a5be77-7199-465f-8082-724748daa945","Jonna Andersson",0.059821095,"From Throw In",25.079872,1.6506263,"High Pass","Left Foot",114,5,112,30,35.5105618091294,12.8062484748657,"No goal"
"301352","a868d419-eb27-4b7c-81cc-c907a2003600","Karen Julia Carney",0.11183767,"From Corner",41.773197,1.7634971,"High Pass","Right Foot",120,1,112,42,39,8.24621125123532,"No goal"
"301425","1843e407-5079-498e-8197-d997baec6e42","Karen Julia Carney",0.025855485,"From Corner",39.56008,-1.8525681,"High Pass","Right Foot",120,80,109,42,40,11.1803398874989,"No goal"
"301703","1ccfa90a-9591-4b89-8bae-649d9316f683","Karen Julia Carney",0.08018325,"From Free Kick",31.016125,-1.6030432,"High Pass","Right Foot",113,73,112,42,33.734255586866,8.24621125123532,"No goal"
"301707","e8b5b4ca-b104-40bf-8919-fcc3d804922d","Karen Julia Carney",0.06488339,"From Corner",32.280025,1.8533512,"Low Pass","Right Foot",120,1,111,32,39,12.0415945787923,"No goal"
"301713","790780b8-25ad-411a-a9fa-274a7676bce9","Francesca Kirby",0.032329127,"From Corner",8.602325,-2.5213432,"Ground Pass","Right Foot",108,34,101,29,13.4164078649987,21.9544984001001,"No goal"
"301800","78d289de-d9a3-41b5-a2c0-223dee02932b","So-yun Ji",0.06866424,"From Throw In",17.888544,0.4636476,"Ground Pass","Right Foot",78,44,94,52,42.190046219458,28.6356421265527,"No goal"
"301846","2d5a0de3-0c58-4c21-b948-25e7daae5112","Magdalena Ericsson",0.04750871,"Regular Play",48.414875,0.9025069,"High Pass","Left Foot",60,18,90,56,63.9061812346818,34,"No goal"
"302064","daf46bb8-5098-40c0-acd4-c29b19cbb782","Gemma Suzanne Davison",0.016586224,"Regular Play",8.246211,-1.815775,"Ground Pass","Right Foot",87,72,85,64,45.9673797382448,42.4381903478459,"No goal"
"302129","86f6bece-3685-4461-9bff-32a8e9fbba7b","Brooke Chaplen",0.23148903,"Regular Play",18.248287,-0.16514868,"Ground Pass","Right Foot",90,41,108,38,30.0166620396073,12.1655250605964,"Goal"
"302212","c5fd9d21-bf71-48f7-9a1e-a6a5e6c4c8f9","Megan Alexander",0.019874094,"From Throw In",28.86174,1.3258177,"High Pass","Other",105,1,112,29,41.7851648315524,13.6014705087354,"No goal"
"302273","cb68122e-add3-418b-bce9-ad5f6e8d9ae5","Gemma Suzanne Davison",0.084293775,"Regular Play",30.083218,-1.3016288,"High Pass","Right Foot",100,73,108,44,38.5875627631495,12.6491106406735,"No goal"
"302746","57e80683-d43f-410d-936b-edb64b69ff68","Gemma Suzanne Davison",0.25985396,"From Throw In",39.115215,-0.07677189,"Low Pass","Right Foot",64,58,103,55,58.821764679411,22.6715680975093,"No goal"
"302831","134b2b9d-72a2-4630-9d39-dd99ffb7a33d","Fara Williams",0.021561438,"Regular Play",21.540659,-1.19029,"Low Pass","Right Foot",85,44,93,24,35.2278299076171,31.3847096529504,"No goal"
"302891","93a8117f-c538-4737-ae95-5b8dd5969b20","Gemma Suzanne Davison",0.035444345,"Regular Play",7.81025,-2.2655346,"Ground Pass","Right Foot",106,59,101,53,23.6008474424119,23.0217288664427,"No goal"
"302929","b0f1ae0c-8a64-4a43-967d-d73f0af16c5a","Amber Gaylor",0.09888343,"Regular Play",51.62364,-0.15559483,"High Pass","Left Foot",61,34,112,26,59.3043000127309,16.1245154965971,"No goal"
"302936","94111a27-790c-42ad-a137-045698f2024b","Anne-Marie Heatherson",0.023330176,"From Corner",11.7046995,-2.7928216,"Ground Pass","Left Foot",103,51,92,47,20.2484567313166,28.8617393793236,"No goal"
"303395","edbe2228-de92-4c51-9c45-f18641b42c0f","Mayumi Pacheco",0.019250043,"Regular Play",23.345236,1.3986055,"Ground Pass","Left Foot",76,8,80,31,54.4058820349418,41,"No goal"
"303721","b5005e1a-4d0b-4bee-afc2-916e0347a699","Josanne Potter",0.14287831,"From Throw In",50.447994,-0.24017102,"High Pass","Left Foot",55,39,104,27,65.00769185258,20.6155281280883,"No goal"
"303765","cdcde38f-33b6-4ef3-8f0b-35d4bf5194ac","Josanne Potter",0.024079502,"From Throw In",13.928389,0.36717382,"Ground Pass","Left Foot",63,22,76,27,59.7745765355138,45.8802789878178,"No goal"
"304048","9fc04ce0-467e-49e2-84cf-68ea96cfe4c8","Gemma Suzanne Davison",0.3167058,"Regular Play",24.33105,0.16514868,"Ground Pass","Right Foot",83,48,107,52,37.8549864614954,17.6918060129541,"No goal"
"304123","f5628175-f1da-411b-bf39-7acb3da046c1","Natasha Harding",0.071852885,"Regular Play",15.652476,-1.1071488,"High Pass","Right Foot",104,58,111,44,24.0831891575846,9.8488578017961,"Goal"
"304243","1688d77a-3073-4e36-8ac4-9d267f7a7222","Lily Woodham",0.027643772,"Regular Play",12.0415945,-1.487655,"Ground Pass","Left Foot",91,69,92,57,41.0121933088198,32.7566787083184,"No goal"
"304399","8a41785e-4142-414c-b683-a898f2288539","Lily Woodham",0.032996316,"From Free Kick",14.866069,-1.2277724,"Ground Pass","Left Foot",99,36,104,22,21.3775583264319,24.0831891575846,"No goal"
"304459","b8d4be08-a6a9-494a-8bdb-85f3553d747f","Lauren Bruton",0.056990284,"Regular Play",8,1.5707964,"Ground Pass","Left Foot",111,56,111,64,18.3575597506858,25.6320112359526,"No goal"
"304466","e84afd9a-79ee-4771-81f1-8ae9f0437dd8","Josanne Potter",0.025407849,"From Corner",45.891174,1.7681919,"High Pass","Left Foot",120,1,111,46,39,10.816653826392,"No goal"
"304555","79527d2e-0253-425f-bbe8-db06939876ea","Gemma Suzanne Davison",0.28882203,"From Counter",33.24154,0.36933365,"Ground Pass","Right Foot",84,20,115,32,41.182520563948,9.4339811320566,"No goal"
"304654","36614bb6-1f4b-4185-8a94-b149217e34d5","Rachel Furness",0.07670465,"Regular Play",9.899495,-0.7853982,"Ground Pass","Left Foot",63,45,70,38,57.2188780036799,50.0399840127872,"No goal"
"304692","240afed8-7f4f-49eb-8ce7-6fddceeeadee","Gemma Suzanne Davison",0.14451657,"Regular Play",33.01515,-0.03029376,"Ground Pass","Right Foot",77,32,110,31,43.7378554572581,13.4536240470737,"No goal"
"304757","64769aaa-cf10-409f-8790-33b0ba7ebcc1","Gemma Suzanne Davison",0.22815089,"Regular Play",13.152946,0.15264933,"Ground Pass","Right Foot",86,38,99,40,34.0587727318528,21,"No goal"
"304871","2a2336d6-1d5d-4875-a395-2efc64f1692c","Lily Woodham",0.025883814,"Regular Play",38.078865,-0.5224034,"Ground Pass","Left Foot",41,21,74,2,81.2526922630875,59.6657355607052,"No goal"
"304946","e340d52e-c254-4086-a967-0305421ef355","Josanne Potter",0.064322636,"Regular Play",66.48308,0.12062367,"High Pass","Left Foot",40,40,106,48,80,16.1245154965971,"No goal"
"305034","37f2309b-c592-467c-8d57-976a9d7ef659","Olivia Fergusson",0.035251524,"Regular Play",5.8309517,-2.1112158,"Ground Pass","Right Foot",91,36,88,31,29.2745623366089,33.2415402771893,"No goal"
"305063","77e1b90c-ae59-4bc3-b8d7-4f3ff9eff2bb","Megan Alexander",0.2992735,"From Throw In",52.392746,0.41241044,"High Pass","Left Foot",52,9,100,30,74.7328575661335,22.3606797749979,"No goal"
"305098","883fbd6d-e1f3-4f16-99f2-9277ccc1d15a","Mayumi Pacheco",0.08700224,"From Goal Kick",21.84033,1.849096,"High Pass","Left Foot",117,20,111,41,20.2237484161567,9.05538513813742,"No goal"
"305515","87200fe9-5000-43b2-aac0-022e29734781","Brianna Visalli",0.11595744,"From Throw In",25.553865,1.0370882,"Ground Pass","Right Foot",95,25,108,47,29.1547594742265,13.8924439894498,"No goal"
"305536","4e8328af-e000-4d29-af17-7f494c9876e3","Jessica Anne Clarke",0.6131781,"Regular Play",23.021729,-0.9707461,"Low Pass","Left Foot",104,58,117,39,24.0831891575846,3.16227766016838,"No goal"
"305685","0b936795-40fb-4bb3-9470-d5bb8b9a6887","Courtney Sweetman-Kirk",0.30782458,"From Throw In",54.56189,0.8502422,"Ground Pass","Right Foot",55,23,91,64,67.1863081289633,37.6430604494374,"No goal"
